================ Training Loss (Mon Sep 29 15:38:19 2025) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.598, data: 2.243) , D_A: 0.585, G_A: 0.400, cycle_A: 1.613, idt_A: 1.502, D_B: 0.408, G_B: 0.423, cycle_B: 3.156, idt_B: 0.733
[Rank 0] (epoch: 33, iters: 525, time: 0.336, data: 0.018) , D_A: 0.072, G_A: 0.390, cycle_A: 0.360, idt_A: 0.135, D_B: 0.008, G_B: 0.837, cycle_B: 0.371, idt_B: 0.134

[Rank 0] (epoch: 33, iters: 550, time: 0.334, data: 0.019) , D_A: 0.034, G_A: 0.869, cycle_A: 0.299, idt_A: 0.122, D_B: 0.104, G_B: 0.488, cycle_B: 0.310, idt_B: 0.141

[Rank 0] (epoch: 33, iters: 575, time: 0.338, data: 0.019) , D_A: 0.086, G_A: 0.494, cycle_A: 0.293, idt_A: 0.177, D_B: 0.035, G_B: 0.998, cycle_B: 0.368, idt_B: 0.110

[Rank 0] (epoch: 33, iters: 600, time: 0.336, data: 0.019) , D_A: 0.208, G_A: 0.274, cycle_A: 0.251, idt_A: 0.122, D_B: 0.135, G_B: 0.896, cycle_B: 0.405, idt_B: 0.092

[Rank 0] (epoch: 33, iters: 625, time: 0.339, data: 0.023) , D_A: 0.046, G_A: 0.644, cycle_A: 0.198, idt_A: 0.116, D_B: 0.012, G_B: 0.294, cycle_B: 0.299, idt_B: 0.085

[Rank 0] (epoch: 33, iters: 650, time: 0.339, data: 0.018) , D_A: 0.166, G_A: 0.037, cycle_A: 0.261, idt_A: 0.165, D_B: 0.034, G_B: 0.796, cycle_B: 0.390, idt_B: 0.084

[Rank 0] (epoch: 33, iters: 675, time: 0.334, data: 0.018) , D_A: 0.102, G_A: 0.530, cycle_A: 0.269, idt_A: 0.160, D_B: 0.006, G_B: 1.041, cycle_B: 0.349, idt_B: 0.107

[Rank 0] (epoch: 33, iters: 700, time: 0.333, data: 0.019) , D_A: 0.176, G_A: 0.861, cycle_A: 0.308, idt_A: 0.179, D_B: 0.011, G_B: 0.568, cycle_B: 0.407, idt_B: 0.116

[Rank 0] (epoch: 33, iters: 725, time: 0.338, data: 0.019) , D_A: 0.157, G_A: 0.305, cycle_A: 0.266, idt_A: 0.855, D_B: 0.048, G_B: 0.934, cycle_B: 1.501, idt_B: 0.089

[Rank 0] (epoch: 33, iters: 750, time: 0.338, data: 0.018) , D_A: 0.066, G_A: 1.225, cycle_A: 0.225, idt_A: 0.180, D_B: 0.177, G_B: 0.660, cycle_B: 0.493, idt_B: 0.107

[Rank 0] (epoch: 33, iters: 775, time: 0.336, data: 0.018) , D_A: 0.080, G_A: 0.506, cycle_A: 0.184, idt_A: 0.219, D_B: 0.013, G_B: 1.165, cycle_B: 0.577, idt_B: 0.075

[Rank 0] (epoch: 33, iters: 800, time: 0.335, data: 0.019) , D_A: 0.025, G_A: 0.478, cycle_A: 0.200, idt_A: 0.162, D_B: 0.016, G_B: 1.019, cycle_B: 0.448, idt_B: 0.072

[Rank 0] (epoch: 33, iters: 825, time: 0.339, data: 0.019) , D_A: 0.044, G_A: 0.630, cycle_A: 0.260, idt_A: 0.163, D_B: 0.003, G_B: 1.037, cycle_B: 0.444, idt_B: 0.099

[Rank 0] (epoch: 33, iters: 850, time: 0.338, data: 0.019) , D_A: 0.057, G_A: 0.855, cycle_A: 0.235, idt_A: 0.118, D_B: 0.094, G_B: 1.253, cycle_B: 0.281, idt_B: 0.075

[Rank 0] (epoch: 33, iters: 875, time: 0.338, data: 0.019) , D_A: 0.116, G_A: 1.075, cycle_A: 0.223, idt_A: 0.146, D_B: 0.006, G_B: 0.692, cycle_B: 0.363, idt_B: 0.072

[Rank 0] (epoch: 33, iters: 900, time: 0.335, data: 0.018) , D_A: 0.072, G_A: 0.470, cycle_A: 0.223, idt_A: 0.161, D_B: 0.200, G_B: 0.276, cycle_B: 0.378, idt_B: 0.082

[Rank 0] (epoch: 33, iters: 925, time: 0.337, data: 0.019) , D_A: 0.033, G_A: 1.005, cycle_A: 0.256, idt_A: 0.167, D_B: 0.068, G_B: 0.940, cycle_B: 0.369, idt_B: 0.078

[Rank 0] (epoch: 33, iters: 950, time: 0.337, data: 0.019) , D_A: 0.097, G_A: 0.553, cycle_A: 0.257, idt_A: 0.137, D_B: 0.004, G_B: 1.067, cycle_B: 0.343, idt_B: 0.091

[Rank 0] (epoch: 33, iters: 975, time: 0.340, data: 0.020) , D_A: 0.183, G_A: 0.962, cycle_A: 0.245, idt_A: 0.187, D_B: 0.008, G_B: 0.783, cycle_B: 0.570, idt_B: 0.083

[Rank 0] (epoch: 33, iters: 1000, time: 0.338, data: 0.018) , D_A: 0.050, G_A: 0.336, cycle_A: 0.298, idt_A: 0.561, D_B: 0.004, G_B: 0.801, cycle_B: 1.163, idt_B: 0.152

[Rank 0] (epoch: 33, iters: 1025, time: 0.337, data: 0.018) , D_A: 0.100, G_A: 0.738, cycle_A: 0.448, idt_A: 0.155, D_B: 0.019, G_B: 1.192, cycle_B: 0.343, idt_B: 0.153

[Rank 0] (epoch: 33, iters: 1050, time: 0.337, data: 0.018) , D_A: 0.043, G_A: 0.844, cycle_A: 0.174, idt_A: 0.121, D_B: 0.021, G_B: 0.977, cycle_B: 0.362, idt_B: 0.063

[Rank 0] (epoch: 33, iters: 1075, time: 0.339, data: 0.018) , D_A: 0.248, G_A: 0.126, cycle_A: 0.243, idt_A: 0.185, D_B: 0.008, G_B: 0.976, cycle_B: 0.620, idt_B: 0.102

[Rank 0] (epoch: 33, iters: 1100, time: 0.337, data: 0.018) , D_A: 0.120, G_A: 0.334, cycle_A: 0.310, idt_A: 0.131, D_B: 0.010, G_B: 1.074, cycle_B: 0.305, idt_B: 0.110

[Rank 0] (epoch: 33, iters: 1125, time: 0.338, data: 0.018) , D_A: 0.107, G_A: 0.666, cycle_A: 0.324, idt_A: 0.145, D_B: 0.002, G_B: 0.978, cycle_B: 0.306, idt_B: 0.115

[Rank 0] (epoch: 33, iters: 1150, time: 0.337, data: 0.018) , D_A: 0.134, G_A: 0.817, cycle_A: 0.278, idt_A: 0.107, D_B: 0.003, G_B: 0.937, cycle_B: 0.293, idt_B: 0.097

[Rank 0] (epoch: 33, iters: 1175, time: 0.337, data: 0.020) , D_A: 0.088, G_A: 0.687, cycle_A: 0.194, idt_A: 0.153, D_B: 0.002, G_B: 1.008, cycle_B: 0.395, idt_B: 0.071

[Rank 0] (epoch: 33, iters: 1200, time: 0.337, data: 0.018) , D_A: 0.258, G_A: 0.595, cycle_A: 0.265, idt_A: 0.238, D_B: 0.003, G_B: 1.047, cycle_B: 0.488, idt_B: 0.093

[Rank 0] (epoch: 33, iters: 1225, time: 0.337, data: 0.025) , D_A: 0.074, G_A: 0.892, cycle_A: 0.198, idt_A: 0.147, D_B: 0.003, G_B: 0.955, cycle_B: 0.314, idt_B: 0.072

[Rank 0] (epoch: 33, iters: 1250, time: 0.338, data: 0.018) , D_A: 0.066, G_A: 0.820, cycle_A: 0.297, idt_A: 0.114, D_B: 0.175, G_B: 0.374, cycle_B: 0.294, idt_B: 0.111

[Rank 0] (epoch: 33, iters: 1275, time: 0.337, data: 0.018) , D_A: 0.051, G_A: 0.602, cycle_A: 0.195, idt_A: 0.147, D_B: 0.041, G_B: 0.695, cycle_B: 0.396, idt_B: 0.073

[Rank 0] (epoch: 33, iters: 1300, time: 0.338, data: 0.019) , D_A: 0.081, G_A: 0.548, cycle_A: 0.242, idt_A: 0.157, D_B: 0.003, G_B: 0.997, cycle_B: 0.376, idt_B: 0.091

[Rank 0] (epoch: 33, iters: 1325, time: 0.335, data: 0.022) , D_A: 0.149, G_A: 0.659, cycle_A: 0.223, idt_A: 0.142, D_B: 0.238, G_B: 0.134, cycle_B: 0.333, idt_B: 0.102

[Rank 0] (epoch: 33, iters: 1350, time: 0.338, data: 0.019) , D_A: 0.108, G_A: 0.501, cycle_A: 0.320, idt_A: 0.144, D_B: 0.044, G_B: 1.007, cycle_B: 0.319, idt_B: 0.122

[Rank 0] (epoch: 33, iters: 1375, time: 0.336, data: 0.021) , D_A: 0.047, G_A: 0.627, cycle_A: 0.185, idt_A: 0.172, D_B: 0.104, G_B: 0.315, cycle_B: 0.390, idt_B: 0.077

[Rank 0] (epoch: 33, iters: 1400, time: 0.339, data: 0.025) , D_A: 0.150, G_A: 0.526, cycle_A: 0.325, idt_A: 0.144, D_B: 0.027, G_B: 0.788, cycle_B: 0.317, idt_B: 0.135

[Rank 0] (epoch: 33, iters: 1425, time: 0.330, data: 0.019) , D_A: 0.061, G_A: 0.546, cycle_A: 0.244, idt_A: 0.144, D_B: 0.011, G_B: 0.967, cycle_B: 0.371, idt_B: 0.090

[Rank 0] (epoch: 33, iters: 1450, time: 0.338, data: 0.020) , D_A: 0.130, G_A: 1.134, cycle_A: 0.245, idt_A: 0.164, D_B: 0.095, G_B: 0.342, cycle_B: 0.386, idt_B: 0.093

[Rank 0] (epoch: 33, iters: 1475, time: 0.336, data: 0.020) , D_A: 0.048, G_A: 0.717, cycle_A: 0.280, idt_A: 0.123, D_B: 0.096, G_B: 1.156, cycle_B: 0.325, idt_B: 0.103

[Rank 0] (epoch: 33, iters: 1500, time: 0.337, data: 0.019) , D_A: 0.048, G_A: 1.365, cycle_A: 0.233, idt_A: 0.113, D_B: 0.004, G_B: 1.007, cycle_B: 0.301, idt_B: 0.099

[Rank 0] (epoch: 33, iters: 1525, time: 0.338, data: 0.019) , D_A: 0.096, G_A: 0.680, cycle_A: 0.205, idt_A: 0.136, D_B: 0.022, G_B: 0.769, cycle_B: 0.297, idt_B: 0.077

[Rank 0] (epoch: 33, iters: 1550, time: 0.337, data: 0.020) , D_A: 0.286, G_A: 0.640, cycle_A: 0.203, idt_A: 0.128, D_B: 0.106, G_B: 0.300, cycle_B: 0.308, idt_B: 0.096

[Rank 0] (epoch: 33, iters: 1575, time: 0.338, data: 0.019) , D_A: 0.040, G_A: 0.852, cycle_A: 0.223, idt_A: 0.148, D_B: 0.090, G_B: 0.573, cycle_B: 0.363, idt_B: 0.089

[Rank 0] (epoch: 33, iters: 1600, time: 0.338, data: 0.019) , D_A: 0.050, G_A: 0.497, cycle_A: 0.206, idt_A: 0.112, D_B: 0.346, G_B: 1.060, cycle_B: 0.232, idt_B: 0.080

[Rank 0] (epoch: 33, iters: 1625, time: 0.327, data: 0.019) , D_A: 0.060, G_A: 0.518, cycle_A: 0.249, idt_A: 0.134, D_B: 0.017, G_B: 1.149, cycle_B: 0.335, idt_B: 0.096

[Rank 0] (epoch: 33, iters: 1650, time: 0.338, data: 0.019) , D_A: 0.053, G_A: 0.657, cycle_A: 0.226, idt_A: 0.124, D_B: 0.025, G_B: 1.331, cycle_B: 0.358, idt_B: 0.094

[Rank 0] (epoch: 33, iters: 1675, time: 0.337, data: 0.018) , D_A: 0.091, G_A: 0.546, cycle_A: 0.280, idt_A: 0.166, D_B: 0.005, G_B: 0.940, cycle_B: 0.585, idt_B: 0.103

[Rank 0] (epoch: 33, iters: 1700, time: 0.339, data: 0.018) , D_A: 0.089, G_A: 0.726, cycle_A: 0.311, idt_A: 0.174, D_B: 0.005, G_B: 0.963, cycle_B: 0.326, idt_B: 0.111

[Rank 0] (epoch: 33, iters: 1725, time: 0.338, data: 0.020) , D_A: 0.336, G_A: 0.524, cycle_A: 0.227, idt_A: 0.143, D_B: 0.004, G_B: 0.973, cycle_B: 0.432, idt_B: 0.087

[Rank 0] (epoch: 33, iters: 1750, time: 0.338, data: 0.019) , D_A: 0.091, G_A: 0.421, cycle_A: 0.278, idt_A: 0.108, D_B: 0.002, G_B: 0.984, cycle_B: 0.271, idt_B: 0.107

[Rank 0] (epoch: 33, iters: 1775, time: 0.339, data: 0.019) , D_A: 0.107, G_A: 0.394, cycle_A: 0.361, idt_A: 0.216, D_B: 0.009, G_B: 0.893, cycle_B: 0.381, idt_B: 0.145

[Rank 0] (epoch: 33, iters: 1800, time: 0.336, data: 0.018) , D_A: 0.042, G_A: 0.721, cycle_A: 0.297, idt_A: 0.109, D_B: 0.002, G_B: 1.013, cycle_B: 0.278, idt_B: 0.105

[Rank 0] (epoch: 33, iters: 1825, time: 0.336, data: 0.020) , D_A: 0.030, G_A: 0.924, cycle_A: 0.274, idt_A: 0.167, D_B: 0.003, G_B: 1.018, cycle_B: 0.409, idt_B: 0.109

[Rank 0] (epoch: 33, iters: 1850, time: 0.338, data: 0.019) , D_A: 0.220, G_A: 1.024, cycle_A: 0.198, idt_A: 0.138, D_B: 0.142, G_B: 0.808, cycle_B: 0.302, idt_B: 0.079

[Rank 0] (epoch: 33, iters: 1875, time: 0.338, data: 0.025) , D_A: 0.122, G_A: 0.429, cycle_A: 0.253, idt_A: 0.192, D_B: 0.017, G_B: 1.046, cycle_B: 0.520, idt_B: 0.083

[Rank 0] (epoch: 33, iters: 1900, time: 0.338, data: 0.019) , D_A: 0.031, G_A: 0.824, cycle_A: 0.361, idt_A: 0.118, D_B: 0.009, G_B: 0.910, cycle_B: 0.302, idt_B: 0.139

[Rank 0] (epoch: 33, iters: 1925, time: 0.338, data: 0.019) , D_A: 0.023, G_A: 0.552, cycle_A: 0.195, idt_A: 0.153, D_B: 0.003, G_B: 0.474, cycle_B: 0.384, idt_B: 0.071

[Rank 0] (epoch: 33, iters: 1950, time: 0.338, data: 0.018) , D_A: 0.072, G_A: 0.139, cycle_A: 0.189, idt_A: 0.182, D_B: 0.016, G_B: 0.751, cycle_B: 0.379, idt_B: 0.073

[Rank 0] (epoch: 33, iters: 1975, time: 0.335, data: 0.017) , D_A: 0.077, G_A: 0.526, cycle_A: 0.370, idt_A: 0.141, D_B: 0.082, G_B: 0.949, cycle_B: 0.314, idt_B: 0.114

[Rank 0] (epoch: 33, iters: 2000, time: 0.332, data: 0.023) , D_A: 0.151, G_A: 0.834, cycle_A: 0.240, idt_A: 0.205, D_B: 0.002, G_B: 0.992, cycle_B: 0.494, idt_B: 0.087

[Rank 0] (epoch: 33, iters: 2025, time: 0.337, data: 0.018) , D_A: 0.052, G_A: 0.363, cycle_A: 0.222, idt_A: 0.160, D_B: 0.004, G_B: 0.969, cycle_B: 0.326, idt_B: 0.093

[Rank 0] (epoch: 33, iters: 2050, time: 0.337, data: 0.020) , D_A: 0.095, G_A: 1.073, cycle_A: 0.257, idt_A: 0.119, D_B: 0.002, G_B: 0.985, cycle_B: 0.296, idt_B: 0.090

[Rank 0] (epoch: 33, iters: 2075, time: 0.338, data: 0.019) , D_A: 0.348, G_A: 1.013, cycle_A: 0.269, idt_A: 0.168, D_B: 0.003, G_B: 0.905, cycle_B: 0.389, idt_B: 0.092

[Rank 0] (epoch: 33, iters: 2100, time: 0.338, data: 0.019) , D_A: 0.039, G_A: 0.400, cycle_A: 0.175, idt_A: 0.131, D_B: 0.002, G_B: 0.949, cycle_B: 0.314, idt_B: 0.064

[Rank 0] (epoch: 33, iters: 2125, time: 0.337, data: 0.017) , D_A: 0.075, G_A: 0.318, cycle_A: 0.318, idt_A: 0.168, D_B: 0.005, G_B: 1.142, cycle_B: 0.352, idt_B: 0.111

[Rank 0] (epoch: 33, iters: 2150, time: 0.336, data: 0.021) , D_A: 0.022, G_A: 1.145, cycle_A: 0.239, idt_A: 0.112, D_B: 0.003, G_B: 0.957, cycle_B: 0.304, idt_B: 0.093

[Rank 0] (epoch: 33, iters: 2175, time: 0.337, data: 0.020) , D_A: 0.060, G_A: 1.171, cycle_A: 0.200, idt_A: 0.173, D_B: 0.003, G_B: 0.897, cycle_B: 0.323, idt_B: 0.070

[Rank 0] (epoch: 33, iters: 2200, time: 0.336, data: 0.019) , D_A: 0.046, G_A: 0.941, cycle_A: 0.284, idt_A: 0.139, D_B: 0.004, G_B: 0.926, cycle_B: 0.464, idt_B: 0.097

[Rank 0] (epoch: 33, iters: 2225, time: 0.338, data: 0.025) , D_A: 0.038, G_A: 0.750, cycle_A: 0.342, idt_A: 0.385, D_B: 0.016, G_B: 1.226, cycle_B: 0.654, idt_B: 0.113

[Rank 0] (epoch: 33, iters: 2250, time: 0.323, data: 0.017) , D_A: 0.070, G_A: 0.390, cycle_A: 0.278, idt_A: 0.139, D_B: 0.005, G_B: 0.884, cycle_B: 0.465, idt_B: 0.105

[Rank 0] (epoch: 33, iters: 2275, time: 0.335, data: 0.019) , D_A: 0.042, G_A: 0.505, cycle_A: 0.247, idt_A: 0.131, D_B: 0.006, G_B: 0.984, cycle_B: 0.309, idt_B: 0.093

[Rank 0] (epoch: 33, iters: 2300, time: 0.328, data: 0.020) , D_A: 0.265, G_A: 0.177, cycle_A: 0.246, idt_A: 0.122, D_B: 0.002, G_B: 1.003, cycle_B: 0.256, idt_B: 0.090

[Rank 0] (epoch: 33, iters: 2325, time: 0.329, data: 0.020) , D_A: 0.143, G_A: 0.426, cycle_A: 0.224, idt_A: 0.135, D_B: 0.002, G_B: 0.986, cycle_B: 0.318, idt_B: 0.078

[Rank 0] (epoch: 33, iters: 2350, time: 0.338, data: 0.047) , D_A: 0.030, G_A: 0.124, cycle_A: 0.252, idt_A: 0.173, D_B: 0.002, G_B: 0.975, cycle_B: 0.374, idt_B: 0.102

[Rank 0] (epoch: 33, iters: 2375, time: 0.332, data: 0.020) , D_A: 0.053, G_A: 0.404, cycle_A: 0.211, idt_A: 0.135, D_B: 0.004, G_B: 0.598, cycle_B: 0.386, idt_B: 0.073

[Rank 0] (epoch: 33, iters: 2400, time: 0.336, data: 0.025) , D_A: 0.027, G_A: 0.546, cycle_A: 0.391, idt_A: 0.123, D_B: 0.009, G_B: 1.115, cycle_B: 0.360, idt_B: 0.092

[Rank 0] (epoch: 33, iters: 2425, time: 0.338, data: 0.019) , D_A: 0.084, G_A: 0.396, cycle_A: 0.225, idt_A: 0.148, D_B: 0.002, G_B: 1.020, cycle_B: 0.307, idt_B: 0.077

[Rank 0] (epoch: 33, iters: 2450, time: 0.338, data: 0.019) , D_A: 0.106, G_A: 0.788, cycle_A: 0.212, idt_A: 0.178, D_B: 0.018, G_B: 1.174, cycle_B: 0.434, idt_B: 0.074

[Rank 0] (epoch: 33, iters: 2475, time: 0.329, data: 0.018) , D_A: 0.282, G_A: 0.399, cycle_A: 0.200, idt_A: 0.245, D_B: 0.009, G_B: 0.646, cycle_B: 0.656, idt_B: 0.081

[Rank 0] (epoch: 33, iters: 2500, time: 0.338, data: 0.018) , D_A: 0.148, G_A: 0.231, cycle_A: 0.218, idt_A: 0.419, D_B: 0.069, G_B: 0.769, cycle_B: 2.030, idt_B: 0.088

[Rank 0] (epoch: 33, iters: 2525, time: 0.337, data: 0.020) , D_A: 0.101, G_A: 1.002, cycle_A: 0.335, idt_A: 0.135, D_B: 0.008, G_B: 1.002, cycle_B: 0.291, idt_B: 0.228

[Rank 0] (epoch: 33, iters: 2550, time: 0.338, data: 0.018) , D_A: 0.047, G_A: 0.679, cycle_A: 0.173, idt_A: 0.109, D_B: 0.003, G_B: 1.022, cycle_B: 0.310, idt_B: 0.078

[Rank 0] (epoch: 33, iters: 2575, time: 0.333, data: 0.020) , D_A: 0.151, G_A: 0.305, cycle_A: 0.283, idt_A: 0.162, D_B: 0.003, G_B: 1.038, cycle_B: 0.323, idt_B: 0.112

[Rank 0] (epoch: 33, iters: 2600, time: 0.330, data: 0.020) , D_A: 0.117, G_A: 0.598, cycle_A: 0.290, idt_A: 0.155, D_B: 0.001, G_B: 0.990, cycle_B: 0.411, idt_B: 0.115

[Rank 0] (epoch: 33, iters: 2625, time: 0.333, data: 0.023) , D_A: 0.082, G_A: 0.871, cycle_A: 0.265, idt_A: 0.183, D_B: 0.004, G_B: 1.041, cycle_B: 0.483, idt_B: 0.094

[Rank 0] (epoch: 33, iters: 2650, time: 0.336, data: 0.022) , D_A: 0.145, G_A: 0.599, cycle_A: 0.337, idt_A: 0.158, D_B: 0.016, G_B: 0.811, cycle_B: 0.402, idt_B: 0.128

[Rank 0] (epoch: 33, iters: 2675, time: 0.336, data: 0.024) , D_A: 0.140, G_A: 0.844, cycle_A: 0.211, idt_A: 0.143, D_B: 0.139, G_B: 0.609, cycle_B: 0.387, idt_B: 0.071

[Rank 0] (epoch: 33, iters: 2700, time: 0.329, data: 0.029) , D_A: 0.101, G_A: 0.664, cycle_A: 0.162, idt_A: 0.158, D_B: 0.239, G_B: 0.129, cycle_B: 0.324, idt_B: 0.063

[Rank 0] (epoch: 34, iters: 10, time: 0.335, data: 0.022) , D_A: 0.028, G_A: 0.964, cycle_A: 0.197, idt_A: 0.121, D_B: 0.007, G_B: 0.980, cycle_B: 0.317, idt_B: 0.068

[Rank 0] (epoch: 34, iters: 35, time: 0.336, data: 0.020) , D_A: 0.143, G_A: 0.576, cycle_A: 0.219, idt_A: 0.161, D_B: 0.012, G_B: 0.787, cycle_B: 0.368, idt_B: 0.072

[Rank 0] (epoch: 34, iters: 60, time: 0.337, data: 0.021) , D_A: 0.038, G_A: 0.194, cycle_A: 0.237, idt_A: 0.125, D_B: 0.007, G_B: 1.005, cycle_B: 0.295, idt_B: 0.088

[Rank 0] (epoch: 34, iters: 85, time: 0.335, data: 0.021) , D_A: 0.102, G_A: 0.642, cycle_A: 0.252, idt_A: 0.189, D_B: 0.296, G_B: 0.187, cycle_B: 0.445, idt_B: 0.105

[Rank 0] (epoch: 34, iters: 110, time: 0.335, data: 0.021) , D_A: 0.119, G_A: 1.063, cycle_A: 0.188, idt_A: 0.130, D_B: 0.246, G_B: 0.948, cycle_B: 0.361, idt_B: 0.081

[Rank 0] (epoch: 34, iters: 135, time: 0.335, data: 0.021) , D_A: 0.050, G_A: 0.242, cycle_A: 0.271, idt_A: 0.122, D_B: 0.011, G_B: 1.083, cycle_B: 0.192, idt_B: 0.110

[Rank 0] (epoch: 34, iters: 160, time: 0.335, data: 0.021) , D_A: 0.038, G_A: 0.653, cycle_A: 0.357, idt_A: 0.202, D_B: 0.005, G_B: 1.005, cycle_B: 0.485, idt_B: 0.127

[Rank 0] (epoch: 34, iters: 185, time: 0.333, data: 0.021) , D_A: 0.018, G_A: 0.735, cycle_A: 0.286, idt_A: 0.157, D_B: 0.005, G_B: 0.978, cycle_B: 0.358, idt_B: 0.093

[Rank 0] (epoch: 34, iters: 210, time: 0.335, data: 0.021) , D_A: 0.077, G_A: 0.491, cycle_A: 0.267, idt_A: 0.138, D_B: 0.005, G_B: 0.990, cycle_B: 0.377, idt_B: 0.111

[Rank 0] (epoch: 34, iters: 235, time: 0.335, data: 0.020) , D_A: 0.083, G_A: 0.706, cycle_A: 0.197, idt_A: 0.122, D_B: 0.002, G_B: 1.015, cycle_B: 0.286, idt_B: 0.074

[Rank 0] (epoch: 34, iters: 260, time: 0.335, data: 0.021) , D_A: 0.052, G_A: 0.649, cycle_A: 0.242, idt_A: 0.100, D_B: 0.001, G_B: 1.031, cycle_B: 0.251, idt_B: 0.094

[Rank 0] (epoch: 34, iters: 285, time: 0.337, data: 0.021) , D_A: 0.076, G_A: 0.460, cycle_A: 0.230, idt_A: 0.130, D_B: 0.003, G_B: 0.952, cycle_B: 0.341, idt_B: 0.077

[Rank 0] (epoch: 34, iters: 310, time: 0.336, data: 0.019) , D_A: 0.050, G_A: 0.571, cycle_A: 0.210, idt_A: 0.140, D_B: 0.004, G_B: 1.048, cycle_B: 0.318, idt_B: 0.070

[Rank 0] (epoch: 34, iters: 335, time: 0.335, data: 0.019) , D_A: 0.160, G_A: 0.616, cycle_A: 0.277, idt_A: 0.107, D_B: 0.005, G_B: 0.980, cycle_B: 0.302, idt_B: 0.108

[Rank 0] (epoch: 34, iters: 360, time: 0.335, data: 0.021) , D_A: 0.172, G_A: 0.653, cycle_A: 0.295, idt_A: 0.183, D_B: 0.009, G_B: 0.886, cycle_B: 0.473, idt_B: 0.089

[Rank 0] (epoch: 34, iters: 385, time: 0.335, data: 0.023) , D_A: 0.043, G_A: 0.566, cycle_A: 0.282, idt_A: 0.122, D_B: 0.005, G_B: 1.010, cycle_B: 0.372, idt_B: 0.109

[Rank 0] (epoch: 34, iters: 410, time: 0.334, data: 0.022) , D_A: 0.056, G_A: 0.588, cycle_A: 0.337, idt_A: 0.110, D_B: 0.008, G_B: 1.048, cycle_B: 0.302, idt_B: 0.125

[Rank 0] (epoch: 34, iters: 435, time: 0.332, data: 0.022) , D_A: 0.031, G_A: 0.745, cycle_A: 0.272, idt_A: 0.578, D_B: 0.071, G_B: 0.457, cycle_B: 1.321, idt_B: 0.125

[Rank 0] (epoch: 34, iters: 460, time: 0.336, data: 0.024) , D_A: 0.079, G_A: 1.010, cycle_A: 0.222, idt_A: 0.126, D_B: 0.003, G_B: 0.959, cycle_B: 0.312, idt_B: 0.083

[Rank 0] (epoch: 34, iters: 485, time: 0.335, data: 0.023) , D_A: 0.023, G_A: 0.837, cycle_A: 0.269, idt_A: 0.129, D_B: 0.006, G_B: 1.055, cycle_B: 0.308, idt_B: 0.103

[Rank 0] (epoch: 34, iters: 510, time: 0.335, data: 0.022) , D_A: 0.125, G_A: 0.719, cycle_A: 0.283, idt_A: 0.146, D_B: 0.014, G_B: 0.868, cycle_B: 0.313, idt_B: 0.108

[Rank 0] (epoch: 34, iters: 535, time: 0.336, data: 0.022) , D_A: 0.032, G_A: 0.757, cycle_A: 0.275, idt_A: 0.149, D_B: 0.003, G_B: 1.048, cycle_B: 0.373, idt_B: 0.096

[Rank 0] (epoch: 34, iters: 560, time: 0.331, data: 0.024) , D_A: 0.388, G_A: 0.878, cycle_A: 0.202, idt_A: 0.255, D_B: 0.005, G_B: 0.926, cycle_B: 0.414, idt_B: 0.089

[Rank 0] (epoch: 34, iters: 585, time: 0.337, data: 0.019) , D_A: 0.094, G_A: 0.839, cycle_A: 0.361, idt_A: 0.119, D_B: 0.003, G_B: 0.957, cycle_B: 0.275, idt_B: 0.119

[Rank 0] (epoch: 34, iters: 610, time: 0.336, data: 0.021) , D_A: 0.133, G_A: 0.909, cycle_A: 0.234, idt_A: 0.156, D_B: 0.012, G_B: 1.031, cycle_B: 0.342, idt_B: 0.079

[Rank 0] (epoch: 34, iters: 635, time: 0.337, data: 0.020) , D_A: 0.068, G_A: 0.642, cycle_A: 0.216, idt_A: 0.141, D_B: 0.006, G_B: 1.093, cycle_B: 0.347, idt_B: 0.072

[Rank 0] (epoch: 34, iters: 660, time: 0.336, data: 0.021) , D_A: 0.082, G_A: 0.444, cycle_A: 0.266, idt_A: 0.117, D_B: 0.005, G_B: 1.045, cycle_B: 0.264, idt_B: 0.104

[Rank 0] (epoch: 34, iters: 685, time: 0.336, data: 0.021) , D_A: 0.097, G_A: 0.434, cycle_A: 0.218, idt_A: 0.137, D_B: 0.102, G_B: 0.520, cycle_B: 0.323, idt_B: 0.080

[Rank 0] (epoch: 34, iters: 710, time: 0.336, data: 0.021) , D_A: 0.101, G_A: 0.373, cycle_A: 0.259, idt_A: 0.363, D_B: 0.016, G_B: 0.839, cycle_B: 0.239, idt_B: 0.097

[Rank 0] (epoch: 34, iters: 735, time: 0.335, data: 0.021) , D_A: 0.239, G_A: 0.376, cycle_A: 0.305, idt_A: 0.279, D_B: 0.193, G_B: 0.709, cycle_B: 0.768, idt_B: 0.118

[Rank 0] (epoch: 34, iters: 760, time: 0.335, data: 0.021) , D_A: 0.102, G_A: 0.923, cycle_A: 0.159, idt_A: 0.166, D_B: 0.108, G_B: 0.743, cycle_B: 0.380, idt_B: 0.067

