================ Training Loss (Wed Oct 15 14:10:54 2025) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.040, data: 0.152) , G_GAN: 0.760, G_L1: 8.585, D_real: 0.740, D_fake: 0.825
[Rank 0] (epoch: 32, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 0.673, G_L1: 2.424, D_real: 0.749, D_fake: 0.482

[Rank 0] (epoch: 32, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 0.836, G_L1: 1.970, D_real: 0.673, D_fake: 0.558

[Rank 0] (epoch: 32, iters: 2200, time: 0.040, data: 0.003) , G_GAN: 0.830, G_L1: 1.957, D_real: 0.540, D_fake: 0.737

[Rank 0] (epoch: 32, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 0.846, G_L1: 1.812, D_real: 0.567, D_fake: 0.751

[Rank 0] (epoch: 32, iters: 2400, time: 0.040, data: 0.003) , G_GAN: 0.774, G_L1: 2.034, D_real: 0.712, D_fake: 0.561

[Rank 0] (epoch: 33, iters: 100, time: 0.039, data: 0.137) , G_GAN: 1.971, G_L1: 2.141, D_real: 0.271, D_fake: 0.896

[Rank 0] (epoch: 33, iters: 200, time: 0.039, data: 0.003) , G_GAN: 2.621, G_L1: 2.422, D_real: 0.758, D_fake: 0.067

[Rank 0] (epoch: 33, iters: 300, time: 0.039, data: 0.003) , G_GAN: 2.721, G_L1: 2.214, D_real: 0.281, D_fake: 0.536

[Rank 0] (epoch: 33, iters: 400, time: 0.057, data: 0.003) , G_GAN: 0.619, G_L1: 2.399, D_real: 1.288, D_fake: 0.352

[Rank 0] (epoch: 33, iters: 500, time: 0.039, data: 0.003) , G_GAN: 0.995, G_L1: 1.956, D_real: 0.908, D_fake: 0.431

[Rank 0] (epoch: 33, iters: 600, time: 0.039, data: 0.003) , G_GAN: 1.001, G_L1: 1.899, D_real: 0.619, D_fake: 0.502

[Rank 0] (epoch: 33, iters: 700, time: 0.040, data: 0.003) , G_GAN: 1.170, G_L1: 2.034, D_real: 0.350, D_fake: 0.903

[Rank 0] (epoch: 33, iters: 800, time: 0.039, data: 0.003) , G_GAN: 0.760, G_L1: 2.093, D_real: 0.639, D_fake: 0.650

[Rank 0] (epoch: 33, iters: 900, time: 0.039, data: 0.002) , G_GAN: 1.818, G_L1: 2.463, D_real: 0.316, D_fake: 0.950

[Rank 0] (epoch: 33, iters: 1000, time: 0.039, data: 0.002) , G_GAN: 1.018, G_L1: 1.992, D_real: 0.499, D_fake: 0.657

[Rank 0] (epoch: 33, iters: 1100, time: 0.040, data: 0.003) , G_GAN: 0.939, G_L1: 2.000, D_real: 0.477, D_fake: 0.737

[Rank 0] (epoch: 33, iters: 1200, time: 0.059, data: 0.002) , G_GAN: 0.907, G_L1: 2.062, D_real: 0.494, D_fake: 0.673

[Rank 0] (epoch: 33, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 1.356, G_L1: 2.316, D_real: 0.333, D_fake: 0.865

[Rank 0] (epoch: 33, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 0.838, G_L1: 2.097, D_real: 0.690, D_fake: 0.617

[Rank 0] (epoch: 33, iters: 1500, time: 0.039, data: 0.002) , G_GAN: 0.809, G_L1: 1.924, D_real: 0.494, D_fake: 0.750

[Rank 0] (epoch: 33, iters: 1600, time: 0.040, data: 0.002) , G_GAN: 0.586, G_L1: 1.834, D_real: 1.039, D_fake: 0.332

[Rank 0] (epoch: 33, iters: 1700, time: 0.040, data: 0.003) , G_GAN: 0.876, G_L1: 1.923, D_real: 0.533, D_fake: 0.701

[Rank 0] (epoch: 33, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 0.670, G_L1: 2.385, D_real: 0.891, D_fake: 0.413

[Rank 0] (epoch: 33, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 0.980, G_L1: 1.826, D_real: 0.508, D_fake: 0.778

[Rank 0] (epoch: 33, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 1.013, G_L1: 2.081, D_real: 0.675, D_fake: 0.476

[Rank 0] (epoch: 33, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 0.835, G_L1: 2.074, D_real: 0.646, D_fake: 0.639

[Rank 0] (epoch: 33, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 1.074, G_L1: 2.008, D_real: 0.608, D_fake: 0.922

[Rank 0] (epoch: 33, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 0.815, G_L1: 2.169, D_real: 0.508, D_fake: 0.618

[Rank 0] (epoch: 33, iters: 2400, time: 0.040, data: 0.003) , G_GAN: 0.815, G_L1: 2.481, D_real: 0.857, D_fake: 0.538

[Rank 0] (epoch: 34, iters: 100, time: 0.040, data: 0.131) , G_GAN: 1.177, G_L1: 1.772, D_real: 0.414, D_fake: 0.943

[Rank 0] (epoch: 34, iters: 200, time: 0.039, data: 0.003) , G_GAN: 1.199, G_L1: 2.085, D_real: 0.474, D_fake: 0.588

[Rank 0] (epoch: 34, iters: 300, time: 0.039, data: 0.003) , G_GAN: 0.962, G_L1: 1.893, D_real: 0.613, D_fake: 0.783

[Rank 0] (epoch: 34, iters: 400, time: 0.057, data: 0.002) , G_GAN: 0.729, G_L1: 2.537, D_real: 0.718, D_fake: 0.660

[Rank 0] (epoch: 34, iters: 500, time: 0.039, data: 0.003) , G_GAN: 0.887, G_L1: 1.928, D_real: 0.494, D_fake: 0.726

[Rank 0] (epoch: 34, iters: 600, time: 0.039, data: 0.003) , G_GAN: 0.850, G_L1: 1.828, D_real: 0.883, D_fake: 0.460

[Rank 0] (epoch: 34, iters: 700, time: 0.039, data: 0.003) , G_GAN: 0.799, G_L1: 2.092, D_real: 0.999, D_fake: 0.383

[Rank 0] (epoch: 34, iters: 800, time: 0.058, data: 0.003) , G_GAN: 0.818, G_L1: 1.901, D_real: 0.588, D_fake: 0.612

[Rank 0] (epoch: 34, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.043, G_L1: 2.117, D_real: 0.476, D_fake: 0.612

[Rank 0] (epoch: 34, iters: 1000, time: 0.039, data: 0.003) , G_GAN: 0.615, G_L1: 1.979, D_real: 0.794, D_fake: 0.522

[Rank 0] (epoch: 34, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 0.753, G_L1: 2.090, D_real: 1.174, D_fake: 0.284

[Rank 0] (epoch: 34, iters: 1200, time: 0.040, data: 0.003) , G_GAN: 0.848, G_L1: 1.856, D_real: 0.952, D_fake: 0.479

[Rank 0] (epoch: 34, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 0.790, G_L1: 2.020, D_real: 0.701, D_fake: 0.598

[Rank 0] (epoch: 34, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.027, G_L1: 2.441, D_real: 0.591, D_fake: 0.522

[Rank 0] (epoch: 34, iters: 1500, time: 0.040, data: 0.003) , G_GAN: 0.883, G_L1: 2.240, D_real: 0.682, D_fake: 0.643

[Rank 0] (epoch: 34, iters: 1600, time: 0.040, data: 0.003) , G_GAN: 1.734, G_L1: 3.703, D_real: 0.688, D_fake: 0.293

[Rank 0] (epoch: 34, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 2.296, G_L1: 2.180, D_real: 0.307, D_fake: 0.481

[Rank 0] (epoch: 34, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 2.556, G_L1: 2.499, D_real: 0.463, D_fake: 0.183

[Rank 0] (epoch: 34, iters: 1900, time: 0.040, data: 0.003) , G_GAN: 2.174, G_L1: 2.336, D_real: 0.379, D_fake: 0.788

[Rank 0] (epoch: 34, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 1.480, G_L1: 2.085, D_real: 0.849, D_fake: 0.541

[Rank 0] (epoch: 34, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 3.859, G_L1: 2.405, D_real: 0.853, D_fake: 0.007

[Rank 0] (epoch: 34, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 1.882, G_L1: 2.104, D_real: 0.537, D_fake: 0.440

[Rank 0] (epoch: 34, iters: 2300, time: 0.040, data: 0.003) , G_GAN: 1.083, G_L1: 2.035, D_real: 0.706, D_fake: 0.417

[Rank 0] (epoch: 34, iters: 2400, time: 0.040, data: 0.003) , G_GAN: 2.441, G_L1: 2.397, D_real: 0.413, D_fake: 0.278

[Rank 0] (epoch: 35, iters: 100, time: 0.039, data: 0.137) , G_GAN: 2.626, G_L1: 3.713, D_real: 0.192, D_fake: 0.103

[Rank 0] (epoch: 35, iters: 200, time: 0.039, data: 0.003) , G_GAN: 1.476, G_L1: 2.336, D_real: 0.552, D_fake: 0.524

[Rank 0] (epoch: 35, iters: 300, time: 0.039, data: 0.003) , G_GAN: 2.567, G_L1: 2.539, D_real: 0.790, D_fake: 0.037

[Rank 0] (epoch: 35, iters: 400, time: 0.059, data: 0.003) , G_GAN: 1.510, G_L1: 2.974, D_real: 0.595, D_fake: 0.531

[Rank 0] (epoch: 35, iters: 500, time: 0.039, data: 0.003) , G_GAN: 1.619, G_L1: 2.842, D_real: 0.548, D_fake: 0.277

[Rank 0] (epoch: 35, iters: 600, time: 0.039, data: 0.003) , G_GAN: 2.324, G_L1: 2.233, D_real: 0.088, D_fake: 1.662

[Rank 0] (epoch: 35, iters: 700, time: 0.039, data: 0.003) , G_GAN: 3.560, G_L1: 2.626, D_real: 0.261, D_fake: 0.022

[Rank 0] (epoch: 35, iters: 800, time: 0.040, data: 0.003) , G_GAN: 2.887, G_L1: 2.246, D_real: 0.137, D_fake: 1.825

[Rank 0] (epoch: 35, iters: 900, time: 0.040, data: 0.003) , G_GAN: 1.392, G_L1: 2.229, D_real: 0.196, D_fake: 1.941

[Rank 0] (epoch: 35, iters: 1000, time: 0.040, data: 0.003) , G_GAN: 0.847, G_L1: 1.977, D_real: 0.664, D_fake: 0.456

[Rank 0] (epoch: 35, iters: 1100, time: 0.040, data: 0.003) , G_GAN: 1.094, G_L1: 1.912, D_real: 0.448, D_fake: 0.867

[Rank 0] (epoch: 35, iters: 1200, time: 0.039, data: 0.002) , G_GAN: 0.998, G_L1: 1.789, D_real: 0.738, D_fake: 0.421

[Rank 0] (epoch: 35, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 0.968, G_L1: 2.051, D_real: 0.721, D_fake: 0.509

[Rank 0] (epoch: 35, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.533, G_L1: 2.058, D_real: 0.350, D_fake: 0.818

[Rank 0] (epoch: 35, iters: 1500, time: 0.040, data: 0.003) , G_GAN: 1.438, G_L1: 2.007, D_real: 0.257, D_fake: 1.125

[Rank 0] (epoch: 35, iters: 1600, time: 0.040, data: 0.003) , G_GAN: 2.084, G_L1: 2.423, D_real: 0.241, D_fake: 0.181

[Rank 0] (epoch: 35, iters: 1700, time: 0.040, data: 0.003) , G_GAN: 1.975, G_L1: 2.097, D_real: 0.217, D_fake: 0.538

[Rank 0] (epoch: 35, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.082, G_L1: 2.365, D_real: 1.065, D_fake: 0.466

[Rank 0] (epoch: 35, iters: 1900, time: 0.039, data: 0.002) , G_GAN: 2.080, G_L1: 2.245, D_real: 0.612, D_fake: 0.188

[Rank 0] (epoch: 35, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 1.902, G_L1: 2.282, D_real: 0.887, D_fake: 0.094

[Rank 0] (epoch: 35, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 2.097, G_L1: 2.106, D_real: 0.575, D_fake: 0.221

[Rank 0] (epoch: 35, iters: 2200, time: 0.040, data: 0.003) , G_GAN: 2.137, G_L1: 2.190, D_real: 0.581, D_fake: 0.751

[Rank 0] (epoch: 35, iters: 2300, time: 0.040, data: 0.003) , G_GAN: 2.531, G_L1: 2.830, D_real: 0.484, D_fake: 0.083

[Rank 0] (epoch: 35, iters: 2400, time: 0.056, data: 0.003) , G_GAN: 5.086, G_L1: 2.909, D_real: 0.541, D_fake: 0.004

[Rank 0] (epoch: 36, iters: 100, time: 0.040, data: 0.136) , G_GAN: 1.952, G_L1: 2.160, D_real: 0.629, D_fake: 0.348

[Rank 0] (epoch: 36, iters: 200, time: 0.040, data: 0.002) , G_GAN: 1.419, G_L1: 2.151, D_real: 0.892, D_fake: 0.472

[Rank 0] (epoch: 36, iters: 300, time: 0.039, data: 0.003) , G_GAN: 1.483, G_L1: 2.557, D_real: 0.645, D_fake: 0.386

[Rank 0] (epoch: 36, iters: 400, time: 0.059, data: 0.003) , G_GAN: 2.028, G_L1: 2.020, D_real: 0.140, D_fake: 0.754

[Rank 0] (epoch: 36, iters: 500, time: 0.039, data: 0.003) , G_GAN: 3.398, G_L1: 2.335, D_real: 1.502, D_fake: 0.873

[Rank 0] (epoch: 36, iters: 600, time: 0.040, data: 0.003) , G_GAN: 0.912, G_L1: 2.211, D_real: 0.748, D_fake: 0.463

[Rank 0] (epoch: 36, iters: 700, time: 0.040, data: 0.003) , G_GAN: 2.193, G_L1: 2.464, D_real: 0.502, D_fake: 0.113

[Rank 0] (epoch: 36, iters: 800, time: 0.040, data: 0.003) , G_GAN: 1.701, G_L1: 2.286, D_real: 0.949, D_fake: 0.153

[Rank 0] (epoch: 36, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.904, G_L1: 2.418, D_real: 0.200, D_fake: 1.141

[Rank 0] (epoch: 36, iters: 1000, time: 0.040, data: 0.003) , G_GAN: 2.845, G_L1: 2.078, D_real: 0.143, D_fake: 1.294

[Rank 0] (epoch: 36, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.597, G_L1: 2.156, D_real: 0.471, D_fake: 0.324

[Rank 0] (epoch: 36, iters: 1200, time: 0.039, data: 0.003) , G_GAN: 1.632, G_L1: 2.493, D_real: 0.367, D_fake: 0.335

[Rank 0] (epoch: 36, iters: 1300, time: 0.039, data: 0.002) , G_GAN: 2.401, G_L1: 2.258, D_real: 0.658, D_fake: 0.093

[Rank 0] (epoch: 36, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.104, G_L1: 2.568, D_real: 0.867, D_fake: 0.340

[Rank 0] (epoch: 36, iters: 1500, time: 0.040, data: 0.003) , G_GAN: 2.364, G_L1: 2.492, D_real: 0.313, D_fake: 0.879

[Rank 0] (epoch: 36, iters: 1600, time: 0.040, data: 0.003) , G_GAN: 1.314, G_L1: 2.456, D_real: 0.731, D_fake: 0.371

[Rank 0] (epoch: 36, iters: 1700, time: 0.040, data: 0.003) , G_GAN: 2.976, G_L1: 2.176, D_real: 0.404, D_fake: 0.642

[Rank 0] (epoch: 36, iters: 1800, time: 0.039, data: 0.002) , G_GAN: 2.154, G_L1: 2.262, D_real: 0.411, D_fake: 0.646

[Rank 0] (epoch: 36, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 1.881, G_L1: 2.116, D_real: 0.450, D_fake: 0.652

[Rank 0] (epoch: 36, iters: 2000, time: 0.059, data: 0.002) , G_GAN: 1.411, G_L1: 2.241, D_real: 0.705, D_fake: 0.281

[Rank 0] (epoch: 36, iters: 2100, time: 0.040, data: 0.003) , G_GAN: 2.414, G_L1: 2.260, D_real: 0.338, D_fake: 0.258

[Rank 0] (epoch: 36, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 1.226, G_L1: 2.702, D_real: 0.807, D_fake: 0.182

[Rank 0] (epoch: 36, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.644, G_L1: 2.251, D_real: 0.332, D_fake: 0.333

[Rank 0] (epoch: 36, iters: 2400, time: 0.040, data: 0.002) , G_GAN: 2.029, G_L1: 2.253, D_real: 0.497, D_fake: 0.365

[Rank 0] (epoch: 37, iters: 100, time: 0.040, data: 0.149) , G_GAN: 1.746, G_L1: 2.056, D_real: 0.538, D_fake: 0.380

[Rank 0] (epoch: 37, iters: 200, time: 0.039, data: 0.002) , G_GAN: 1.393, G_L1: 1.761, D_real: 0.840, D_fake: 0.305

[Rank 0] (epoch: 37, iters: 300, time: 0.039, data: 0.002) , G_GAN: 1.446, G_L1: 2.086, D_real: 0.471, D_fake: 0.425

[Rank 0] (epoch: 37, iters: 400, time: 0.058, data: 0.003) , G_GAN: 1.445, G_L1: 2.014, D_real: 0.609, D_fake: 0.403

[Rank 0] (epoch: 37, iters: 500, time: 0.039, data: 0.003) , G_GAN: 1.011, G_L1: 2.422, D_real: 1.094, D_fake: 0.449

[Rank 0] (epoch: 37, iters: 600, time: 0.039, data: 0.003) , G_GAN: 1.138, G_L1: 2.295, D_real: 0.655, D_fake: 0.450

[Rank 0] (epoch: 37, iters: 700, time: 0.040, data: 0.002) , G_GAN: 1.444, G_L1: 2.006, D_real: 0.605, D_fake: 0.616

[Rank 0] (epoch: 37, iters: 800, time: 0.039, data: 0.002) , G_GAN: 1.998, G_L1: 2.793, D_real: 0.282, D_fake: 0.206

[Rank 0] (epoch: 37, iters: 900, time: 0.040, data: 0.003) , G_GAN: 1.963, G_L1: 2.294, D_real: 0.421, D_fake: 0.362

[Rank 0] (epoch: 37, iters: 1000, time: 0.040, data: 0.003) , G_GAN: 0.381, G_L1: 2.425, D_real: 1.123, D_fake: 0.187

[Rank 0] (epoch: 37, iters: 1100, time: 0.040, data: 0.003) , G_GAN: 1.128, G_L1: 2.071, D_real: 0.435, D_fake: 0.695

[Rank 0] (epoch: 37, iters: 1200, time: 0.039, data: 0.003) , G_GAN: 1.001, G_L1: 2.346, D_real: 0.536, D_fake: 0.544

[Rank 0] (epoch: 37, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 0.839, G_L1: 2.008, D_real: 0.460, D_fake: 0.565

[Rank 0] (epoch: 37, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 0.992, G_L1: 2.027, D_real: 0.632, D_fake: 0.453

[Rank 0] (epoch: 37, iters: 1500, time: 0.040, data: 0.003) , G_GAN: 2.466, G_L1: 2.088, D_real: 0.184, D_fake: 1.718

[Rank 0] (epoch: 37, iters: 1600, time: 0.059, data: 0.002) , G_GAN: 1.198, G_L1: 2.060, D_real: 0.582, D_fake: 0.607

[Rank 0] (epoch: 37, iters: 1700, time: 0.039, data: 0.004) , G_GAN: 1.481, G_L1: 2.109, D_real: 0.366, D_fake: 0.854

[Rank 0] (epoch: 37, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 0.971, G_L1: 2.055, D_real: 0.485, D_fake: 0.631

[Rank 0] (epoch: 37, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 1.200, G_L1: 2.049, D_real: 0.335, D_fake: 0.759

[Rank 0] (epoch: 37, iters: 2000, time: 0.040, data: 0.003) , G_GAN: 1.186, G_L1: 1.793, D_real: 0.388, D_fake: 0.838

[Rank 0] (epoch: 37, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 0.839, G_L1: 2.070, D_real: 0.902, D_fake: 0.324

[Rank 0] (epoch: 37, iters: 2200, time: 0.040, data: 0.003) , G_GAN: 0.831, G_L1: 2.151, D_real: 0.798, D_fake: 0.484

[Rank 0] (epoch: 37, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.123, G_L1: 1.937, D_real: 0.510, D_fake: 0.633

[Rank 0] (epoch: 37, iters: 2400, time: 0.039, data: 0.003) , G_GAN: 0.999, G_L1: 1.803, D_real: 0.677, D_fake: 0.679

[Rank 0] (epoch: 38, iters: 100, time: 0.039, data: 0.166) , G_GAN: 0.969, G_L1: 2.086, D_real: 0.587, D_fake: 0.440

[Rank 0] (epoch: 38, iters: 200, time: 0.039, data: 0.003) , G_GAN: 0.831, G_L1: 1.974, D_real: 0.687, D_fake: 0.483

[Rank 0] (epoch: 38, iters: 300, time: 0.039, data: 0.003) , G_GAN: 1.136, G_L1: 2.036, D_real: 0.492, D_fake: 0.699

[Rank 0] (epoch: 38, iters: 400, time: 0.061, data: 0.003) , G_GAN: 1.013, G_L1: 1.972, D_real: 0.796, D_fake: 0.487

[Rank 0] (epoch: 38, iters: 500, time: 0.039, data: 0.003) , G_GAN: 1.058, G_L1: 2.073, D_real: 0.462, D_fake: 0.597

[Rank 0] (epoch: 38, iters: 600, time: 0.040, data: 0.003) , G_GAN: 0.779, G_L1: 1.940, D_real: 0.550, D_fake: 0.708

[Rank 0] (epoch: 38, iters: 700, time: 0.040, data: 0.003) , G_GAN: 1.119, G_L1: 2.124, D_real: 0.497, D_fake: 0.557

[Rank 0] (epoch: 38, iters: 800, time: 0.040, data: 0.004) , G_GAN: 0.514, G_L1: 2.199, D_real: 0.916, D_fake: 0.357

[Rank 0] (epoch: 38, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.397, G_L1: 2.253, D_real: 0.152, D_fake: 1.269

[Rank 0] (epoch: 38, iters: 1000, time: 0.040, data: 0.003) , G_GAN: 1.105, G_L1: 1.714, D_real: 0.486, D_fake: 0.870

[Rank 0] (epoch: 38, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 0.794, G_L1: 1.913, D_real: 0.684, D_fake: 0.562

[Rank 0] (epoch: 38, iters: 1200, time: 0.058, data: 0.002) , G_GAN: 1.110, G_L1: 2.101, D_real: 0.425, D_fake: 0.557

[Rank 0] (epoch: 38, iters: 1300, time: 0.039, data: 0.004) , G_GAN: 0.959, G_L1: 2.093, D_real: 0.617, D_fake: 0.638

[Rank 0] (epoch: 38, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 0.842, G_L1: 2.017, D_real: 0.645, D_fake: 0.564

[Rank 0] (epoch: 38, iters: 1500, time: 0.039, data: 0.003) , G_GAN: 0.967, G_L1: 1.868, D_real: 0.480, D_fake: 0.765

[Rank 0] (epoch: 38, iters: 1600, time: 0.039, data: 0.003) , G_GAN: 0.951, G_L1: 2.098, D_real: 0.737, D_fake: 0.564

[Rank 0] (epoch: 38, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 0.958, G_L1: 1.973, D_real: 0.624, D_fake: 0.673

[Rank 0] (epoch: 38, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.291, G_L1: 2.018, D_real: 0.392, D_fake: 0.836

[Rank 0] (epoch: 38, iters: 1900, time: 0.040, data: 0.003) , G_GAN: 1.103, G_L1: 2.138, D_real: 0.493, D_fake: 0.593

[Rank 0] (epoch: 38, iters: 2000, time: 0.040, data: 0.003) , G_GAN: 0.427, G_L1: 1.886, D_real: 0.841, D_fake: 0.544

[Rank 0] (epoch: 38, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 0.916, G_L1: 1.830, D_real: 0.884, D_fake: 0.413

[Rank 0] (epoch: 38, iters: 2200, time: 0.040, data: 0.003) , G_GAN: 0.771, G_L1: 2.039, D_real: 0.550, D_fake: 0.645

[Rank 0] (epoch: 38, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.183, G_L1: 1.755, D_real: 0.452, D_fake: 0.767

[Rank 0] (epoch: 38, iters: 2400, time: 0.039, data: 0.003) , G_GAN: 0.888, G_L1: 1.746, D_real: 0.621, D_fake: 0.743

[Rank 0] (epoch: 39, iters: 100, time: 0.039, data: 0.157) , G_GAN: 1.070, G_L1: 1.819, D_real: 0.471, D_fake: 0.705

[Rank 0] (epoch: 39, iters: 200, time: 0.039, data: 0.003) , G_GAN: 1.105, G_L1: 2.088, D_real: 0.377, D_fake: 0.668

[Rank 0] (epoch: 39, iters: 300, time: 0.039, data: 0.003) , G_GAN: 0.810, G_L1: 1.851, D_real: 0.686, D_fake: 0.572

[Rank 0] (epoch: 39, iters: 400, time: 0.060, data: 0.003) , G_GAN: 1.204, G_L1: 2.100, D_real: 0.560, D_fake: 0.542

[Rank 0] (epoch: 39, iters: 500, time: 0.040, data: 0.003) , G_GAN: 1.232, G_L1: 1.899, D_real: 0.431, D_fake: 0.970

[Rank 0] (epoch: 39, iters: 600, time: 0.039, data: 0.003) , G_GAN: 0.955, G_L1: 1.875, D_real: 0.852, D_fake: 0.391

[Rank 0] (epoch: 39, iters: 700, time: 0.039, data: 0.003) , G_GAN: 1.519, G_L1: 2.401, D_real: 0.489, D_fake: 0.674

[Rank 0] (epoch: 39, iters: 800, time: 0.059, data: 0.003) , G_GAN: 1.002, G_L1: 1.965, D_real: 0.490, D_fake: 0.746

[Rank 0] (epoch: 39, iters: 900, time: 0.039, data: 0.004) , G_GAN: 1.301, G_L1: 2.105, D_real: 0.423, D_fake: 0.496

[Rank 0] (epoch: 39, iters: 1000, time: 0.039, data: 0.003) , G_GAN: 0.682, G_L1: 1.729, D_real: 0.867, D_fake: 0.511

[Rank 0] (epoch: 39, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.621, G_L1: 2.197, D_real: 0.488, D_fake: 0.811

[Rank 0] (epoch: 39, iters: 1200, time: 0.040, data: 0.004) , G_GAN: 0.824, G_L1: 2.057, D_real: 0.625, D_fake: 0.538

[Rank 0] (epoch: 39, iters: 1300, time: 0.039, data: 0.002) , G_GAN: 0.987, G_L1: 1.928, D_real: 0.926, D_fake: 0.428

[Rank 0] (epoch: 39, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.473, G_L1: 1.817, D_real: 0.404, D_fake: 0.747

[Rank 0] (epoch: 39, iters: 1500, time: 0.040, data: 0.003) , G_GAN: 0.436, G_L1: 1.926, D_real: 1.213, D_fake: 0.206

[Rank 0] (epoch: 39, iters: 1600, time: 0.039, data: 0.003) , G_GAN: 1.103, G_L1: 1.781, D_real: 0.693, D_fake: 0.422

[Rank 0] (epoch: 39, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 1.631, G_L1: 2.155, D_real: 0.354, D_fake: 0.817

[Rank 0] (epoch: 39, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.021, G_L1: 1.815, D_real: 0.551, D_fake: 0.594

[Rank 0] (epoch: 39, iters: 1900, time: 0.040, data: 0.003) , G_GAN: 1.028, G_L1: 2.006, D_real: 0.851, D_fake: 0.523

[Rank 0] (epoch: 39, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 0.781, G_L1: 1.629, D_real: 0.736, D_fake: 0.551

[Rank 0] (epoch: 39, iters: 2100, time: 0.039, data: 0.002) , G_GAN: 1.305, G_L1: 2.020, D_real: 0.416, D_fake: 0.790

[Rank 0] (epoch: 39, iters: 2200, time: 0.040, data: 0.003) , G_GAN: 0.637, G_L1: 2.135, D_real: 0.655, D_fake: 0.631

[Rank 0] (epoch: 39, iters: 2300, time: 0.040, data: 0.003) , G_GAN: 1.135, G_L1: 2.097, D_real: 0.426, D_fake: 0.850

[Rank 0] (epoch: 39, iters: 2400, time: 0.038, data: 0.003) , G_GAN: 0.783, G_L1: 2.041, D_real: 1.018, D_fake: 0.462

[Rank 0] (epoch: 40, iters: 100, time: 0.039, data: 0.135) , G_GAN: 1.139, G_L1: 1.998, D_real: 0.343, D_fake: 0.690

[Rank 0] (epoch: 40, iters: 200, time: 0.039, data: 0.003) , G_GAN: 1.044, G_L1: 1.772, D_real: 0.750, D_fake: 0.555

[Rank 0] (epoch: 40, iters: 300, time: 0.040, data: 0.003) , G_GAN: 1.196, G_L1: 2.329, D_real: 0.437, D_fake: 0.582

[Rank 0] (epoch: 40, iters: 400, time: 0.062, data: 0.003) , G_GAN: 1.176, G_L1: 2.078, D_real: 0.838, D_fake: 0.487

[Rank 0] (epoch: 40, iters: 500, time: 0.039, data: 0.003) , G_GAN: 0.971, G_L1: 2.028, D_real: 0.672, D_fake: 0.574

[Rank 0] (epoch: 40, iters: 600, time: 0.040, data: 0.003) , G_GAN: 0.845, G_L1: 2.153, D_real: 0.701, D_fake: 0.488

